Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
94,Álex Cantero,La Liga,es ESP,FWMF,Levante,21,2000,25,4,610,6.8,0,1,1,0,0,0,1,0,2.2,2.2,0.4,2.6,14,14,45,0,0.15,0.15,0,0.15,0.32,0.06,0.38,0.32,0.38,6,4,2,3,1,1,8,12.5,7,2,0,2,1,7,0,0
95,Ander Capa,La Liga,es ESP,DF,Athletic Club,29,1992,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.51,0,0.51,0.51,0.51,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
96,Étienne Capoue,La Liga,fr FRA,MF,Villarreal,33,1988,30,26,2290,25.4,1,1,2,1,0,0,9,0,0.5,0.5,0.5,1.1,44,134,29,0.04,0.04,0.08,0.04,0.08,0.02,0.02,0.04,0.02,0.04,44,26,18,23,3,15,28,53.6,13,17,5,12,35,79,51,0
97,Isaac Carcelen,La Liga,es ESP,DFMF,Cádiz,28,1993,25,17,1544,17.2,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,29,62,32,0,0.06,0.06,0,0.06,0.02,0.03,0.05,0.02,0.05,43,29,29,12,2,28,56,50,28,25,6,19,34,77,42,0
98,Cárdenas,La Liga,es ESP,GK,Levante,24,1997,24,24,2160,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,3,0,0,0,1,2,19,0
99,Carlo,La Liga,es ESP,MF,Villarreal,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
100,Diego Carlos,La Liga,br BRA,DF,Sevilla,28,1993,34,34,2957,32.9,3,0,3,3,0,0,4,1,2.1,2.1,0.2,2.3,1,99,5,0.09,0,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,35,24,20,13,2,16,24,66.7,8,48,33,15,24,59,120,5
101,Carmona,La Liga,es ESP,DF,Sevilla,19,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
102,Yannick Carrasco,La Liga,be BEL,FWMF,Atlético Madrid,27,1993,34,28,2583,28.7,6,6,12,4,2,2,5,0,5.3,3.8,7,10.8,141,84,263,0.21,0.21,0.42,0.14,0.35,0.18,0.24,0.43,0.13,0.38,34,19,16,12,6,19,44,43.2,25,26,5,21,19,53,12,2
103,Guido Carrillo,La Liga,ar ARG,FW,Elche,30,1991,29,11,1168,13,2,0,2,2,0,0,3,0,2.6,2.6,0.3,2.9,5,13,47,0.15,0,0.15,0.15,0.15,0.2,0.02,0.22,0.2,0.22,7,4,2,4,1,3,13,23.1,10,9,2,7,1,8,27,0
104,Dani Carvajal,La Liga,es ESP,DF,Real Madrid,29,1992,24,17,1551,17.2,1,3,4,1,0,0,1,0,0.5,0.5,2.4,2.9,29,73,108,0.06,0.17,0.23,0.06,0.23,0.03,0.14,0.17,0.03,0.17,43,28,21,15,7,15,26,57.7,11,22,8,14,20,63,38,2
105,William Carvalho,La Liga,pt POR,MF,Betis,29,1992,33,20,1805,20.1,2,3,5,2,0,0,6,0,3.1,3.1,1.5,4.6,39,163,39,0.1,0.15,0.25,0.1,0.25,0.16,0.07,0.23,0.16,0.23,49,33,20,25,4,15,40,37.5,25,18,7,11,16,65,20,0
106,Casemiro,La Liga,br BRA,MF,Real Madrid,29,1992,32,31,2569,28.5,1,3,4,1,0,0,11,0,2.5,2.5,2.8,5.3,23,162,30,0.04,0.11,0.14,0.04,0.14,0.09,0.1,0.19,0.09,0.19,79,51,45,30,4,30,67,44.8,37,65,19,46,38,117,65,3
107,Kiko Casilla,La Liga,es ESP,GK,Elche,34,1986,14,14,1260,14,0,0,0,0,0,0,3,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,2
108,Catena,La Liga,es ESP,DF,Rayo Vallecano,26,1994,36,36,3240,36,2,2,4,2,0,0,8,0,1.4,1.4,0.8,2.2,13,84,6,0.06,0.06,0.11,0.06,0.11,0.04,0.02,0.06,0.04,0.06,39,23,24,15,0,25,42,59.5,17,26,19,7,30,69,168,3
109,Dani Ceballos,La Liga,es ESP,MF,Real Madrid,24,1996,11,2,276,3.1,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,6,20,8,0,0,0,0,0,0.23,0.05,0.28,0.22,0.28,7,5,4,3,0,1,5,20,4,8,2,6,4,11,2,0
110,Franco Cervi,La Liga,ar ARG,MF,Celta Vigo,27,1994,33,21,1801,20,4,3,7,4,0,0,5,0,3.1,3.1,1.1,4.1,35,61,86,0.2,0.15,0.35,0.2,0.35,0.15,0.05,0.21,0.15,0.21,73,41,35,22,16,33,77,42.9,44,38,2,36,21,94,19,0
111,Chapela,La Liga,es ESP,MFFW,Cádiz,22,1999,9,4,398,4.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,12,12,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,4,2,1,0,3,2,4,50,2,6,1,5,4,8,5,0
112,Chema,La Liga,es ESP,MF,Getafe,29,1992,1,1,45,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0.05,0.04,0.09,0.05,0.09,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
113,Denis Cheryshev,La Liga,ru RUS,MFFW,Valencia,30,1990,17,5,563,6.3,0,1,1,0,0,0,1,0,0.9,0.9,0.4,1.3,14,19,36,0,0.16,0.16,0,0.16,0.14,0.06,0.2,0.14,0.2,14,5,6,1,7,6,15,40,9,9,1,8,9,23,9,0
114,Samuel Chukwueze,La Liga,ng NGA,MFFW,Villarreal,22,1999,27,12,1333,14.8,3,3,6,3,0,0,4,0,4.6,4.6,4.6,9.3,89,41,164,0.2,0.2,0.41,0.2,0.41,0.31,0.31,0.63,0.31,0.63,13,9,6,5,2,3,6,50,3,7,0,7,5,18,4,0
115,Víctor Chust,La Liga,es ESP,DF,Cádiz,21,2000,25,20,1830,20.3,0,0,0,0,0,0,2,0,0.7,0.7,0,0.7,17,47,1,0,0,0,0,0,0.04,0,0.04,0.04,0.04,19,10,14,4,1,11,17,64.7,6,20,8,12,16,35,87,0
116,Jasper Cillessen,La Liga,nl NED,GK,Valencia,32,1989,17,17,1457,16.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,6,0
117,Pathé Ciss,La Liga,sn SEN,MF,Rayo Vallecano,27,1994,31,11,1097,12.2,2,1,3,2,0,0,5,0,1.7,1.7,0.5,2.2,8,55,6,0.16,0.08,0.25,0.16,0.25,0.14,0.04,0.18,0.14,0.18,31,15,20,8,3,12,26,46.2,14,16,6,10,30,61,27,0
118,Carlos Clerc,La Liga,es ESP,DF,Levante,29,1992,19,18,1514,16.8,0,0,0,0,0,0,6,0,0.1,0.1,0.8,1,45,66,56,0,0,0,0,0,0.01,0.05,0.06,0.01,0.06,35,17,21,10,4,7,19,36.8,12,8,3,5,26,61,32,1
119,Coke,La Liga,es ESP,DF,Levante,34,1987,6,1,118,1.3,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,1,8,5,0.76,0,0.76,0.76,0.76,0.48,0.04,0.52,0.48,0.52,3,2,1,1,1,3,4,75,1,1,0,1,2,5,7,0
120,Álex Collado,La Liga,es ESP,MFFW,Granada,22,1999,17,13,1020,11.3,2,1,3,2,0,0,1,0,0.8,0.8,1,1.8,20,38,32,0.18,0.09,0.26,0.18,0.26,0.07,0.09,0.16,0.07,0.16,27,12,6,16,5,12,31,38.7,19,28,2,26,6,33,11,0
121,Eray Cömert,La Liga,ch SUI,DF,Valencia,23,1998,8,5,408,4.5,0,0,0,0,0,0,2,0,0.4,0.4,0,0.4,1,15,1,0,0,0,0,0,0.08,0.01,0.09,0.08,0.09,5,3,4,1,0,3,6,50,3,3,2,1,2,7,6,0
122,Santi Comesaña,La Liga,es ESP,MF,Rayo Vallecano,24,1996,35,32,2682,29.8,1,2,3,1,0,0,12,1,3.7,3.7,2,5.7,46,165,50,0.03,0.07,0.1,0.03,0.1,0.12,0.07,0.19,0.12,0.19,87,56,45,33,9,40,104,38.5,64,46,6,40,33,120,30,0
123,Diego Conde,La Liga,es ESP,GK,Getafe,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
124,Francis Coquelin,La Liga,fr FRA,MF,Villarreal,30,1991,20,8,830,9.2,2,1,3,2,0,0,3,0,0.3,0.3,0.8,1.1,14,56,39,0.22,0.11,0.33,0.22,0.33,0.03,0.08,0.12,0.03,0.12,26,17,9,11,6,11,20,55,9,15,5,10,19,45,11,0
125,Jesús Corona,La Liga,mx MEX,FWDF,Sevilla,28,1993,18,12,1157,12.9,2,4,6,2,0,0,2,0,1.6,1.6,3.1,4.6,37,54,130,0.16,0.31,0.47,0.16,0.47,0.12,0.24,0.36,0.12,0.36,12,7,7,5,0,3,6,50,3,4,0,4,8,20,6,0
126,Ángel Correa,La Liga,ar ARG,FWMF,Atlético Madrid,26,1995,36,21,1856,20.6,12,5,17,12,0,0,3,1,7.3,7.3,3.7,11,38,65,149,0.58,0.24,0.82,0.58,0.82,0.35,0.18,0.53,0.35,0.53,16,8,5,10,1,7,29,24.1,22,25,2,23,10,26,4,0
127,Thierry Correia,La Liga,pt POR,DF,Valencia,22,1999,19,18,1414,15.7,0,1,1,0,0,0,5,0,0.3,0.3,1.1,1.4,27,53,66,0,0.06,0.06,0,0.06,0.02,0.07,0.09,0.02,0.09,35,23,26,6,3,14,29,48.3,15,20,5,15,19,54,27,0
128,Hélder Costa,La Liga,ao ANG,MFFW,Valencia,27,1994,22,13,1118,12.4,0,1,1,0,0,0,3,0,0.3,0.3,1.8,2.1,39,34,80,0,0.08,0.08,0,0.08,0.03,0.14,0.17,0.03,0.17,27,16,11,9,7,14,41,34.1,27,12,1,11,3,30,9,0
129,Jaume Costa,La Liga,es ESP,DF,Mallorca,33,1988,25,21,1828,20.3,0,4,4,0,0,0,5,1,0.8,0.8,2.4,3.2,39,68,108,0,0.2,0.2,0,0.2,0.04,0.12,0.16,0.04,0.16,35,26,23,7,5,23,31,74.2,8,22,7,15,23,58,55,0
130,Thibaut Courtois,La Liga,be BEL,GK,Real Madrid,29,1992,36,36,3240,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,50,1,0,0,0,0,1,9,1
131,Philippe Coutinho,La Liga,br BRA,MFFW,Barcelona,29,1992,12,5,503,5.6,2,0,2,1,1,1,1,0,3.1,2.3,0.3,2.5,22,35,49,0.36,0,0.36,0.18,0.18,0.55,0.04,0.6,0.41,0.46,6,3,3,3,0,3,11,27.3,8,3,0,3,4,10,3,0
132,Cristo,La Liga,es ESP,DF,Real Sociedad,21,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,1,0,0,0,0,0,0.03,0.39,0.41,0.03,0.41,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
133,Juan Cruz Armada,La Liga,es ESP,DF,Osasuna,29,1992,23,22,1934,21.5,0,0,0,0,0,0,4,0,0.2,0.2,0,0.2,16,80,12,0,0,0,0,0,0.01,0,0.01,0.01,0.01,28,21,15,12,1,8,16,50,8,15,12,3,16,44,58,1
134,Marc Cucurella,La Liga,es ESP,MFDF,Getafe,23,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,2,2,3,0,0,0,0,0,0.62,0.31,0.93,0.62,0.93,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
135,Jorge Cuenca,La Liga,es ESP,DF,Getafe,21,1999,32,31,2683,29.8,1,0,1,1,0,0,6,2,0.9,0.9,0.1,1,4,61,6,0.03,0,0.03,0.03,0.03,0.03,0,0.04,0.03,0.04,46,32,30,15,1,21,28,75,7,29,14,15,39,85,155,0
136,Matheus Cunha,La Liga,br BRA,FW,Atlético Madrid,22,1999,29,8,1063,11.8,6,4,10,6,0,0,3,0,5.8,5.8,2.2,8,16,20,61,0.51,0.34,0.85,0.51,0.85,0.49,0.19,0.68,0.49,0.68,19,12,3,11,5,5,20,25,15,18,2,16,6,25,9,0
137,Arnaut Danjuma,La Liga,nl NED,FW,Villarreal,24,1997,23,17,1472,16.4,10,3,13,7,3,3,1,0,11.9,9.5,2.2,11.7,71,27,172,0.61,0.18,0.79,0.43,0.61,0.73,0.14,0.86,0.58,0.72,7,6,3,0,4,2,4,50,2,5,0,5,2,9,3,0
138,Sergi Darder,La Liga,es ESP,MF,Espanyol,27,1993,36,36,3125,34.7,3,9,12,3,0,0,4,0,2.6,2.6,3.9,6.5,94,221,65,0.09,0.26,0.35,0.09,0.35,0.07,0.11,0.19,0.07,0.19,45,22,16,19,10,18,54,33.3,36,16,1,15,26,71,32,1
139,Rodrigo De Paul,La Liga,ar ARG,MF,Atlético Madrid,27,1994,36,24,2151,23.9,3,1,4,3,0,0,7,0,1.6,1.6,4.6,6.2,65,162,53,0.13,0.04,0.17,0.13,0.17,0.07,0.19,0.26,0.07,0.26,55,30,22,25,8,30,60,50,30,24,3,21,21,76,17,2
140,Thomas Delaney,La Liga,dk DEN,MF,Sevilla,29,1991,26,15,1549,17.2,2,1,3,2,0,0,4,1,1.2,1.2,0.8,2,14,64,17,0.12,0.06,0.17,0.12,0.17,0.07,0.04,0.11,0.07,0.11,41,24,17,21,3,16,30,53.3,14,19,10,9,13,54,35,0
141,Ousmane Dembélé,La Liga,fr FRA,FW,Barcelona,24,1997,21,15,1409,15.7,1,13,14,1,0,0,3,0,2.6,2.6,8.3,10.9,128,70,201,0.06,0.83,0.89,0.06,0.89,0.17,0.53,0.7,0.17,0.7,24,16,6,10,8,7,23,30.4,16,8,0,8,8,32,3,0
142,Yusuf Demir,La Liga,at AUT,FW,Barcelona,18,2003,6,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,3,17,0,0,0,0,0,0.04,0,0.04,0.04,0.04,3,1,1,1,1,2,5,40,3,1,0,1,2,5,1,0
143,Sergiño Dest,La Liga,us USA,DFFW,Barcelona,20,2000,21,17,1512,16.8,0,3,3,0,0,0,2,0,1.1,1.1,2.5,3.7,75,81,158,0,0.18,0.18,0,0.18,0.07,0.15,0.22,0.07,0.22,32,15,21,10,1,13,18,72.2,5,22,4,18,2,34,18,0
144,Boulaye Dia,La Liga,sn SEN,FW,Villarreal,24,1996,25,13,1269,14.1,5,5,10,5,0,0,3,0,5.4,5.4,2.4,7.8,22,16,93,0.35,0.35,0.71,0.35,0.71,0.39,0.17,0.56,0.39,0.56,8,6,3,4,1,2,5,40,3,6,1,5,5,13,4,0
145,Mouctar Diakhaby,La Liga,gn GUI,DF,Valencia,24,1996,29,21,1948,21.6,0,1,1,0,0,0,11,0,0.6,0.6,0.2,0.8,18,51,7,0,0.05,0.05,0,0.05,0.03,0.01,0.04,0.03,0.04,35,24,18,15,2,13,23,56.5,10,29,17,12,30,65,87,3
146,Javier Díaz,La Liga,es ESP,GK,Sevilla,24,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
147,Víctor Díaz,La Liga,es ESP,DF,Granada,33,1988,22,18,1500,16.7,1,0,1,1,0,0,5,0,0.8,0.8,0.1,0.9,5,37,6,0.06,0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,23,15,14,9,0,12,25,48,13,19,11,8,17,40,71,1
148,Landry Dimata,La Liga,be BEL,FWMF,Espanyol,23,1997,17,4,541,6,0,0,0,0,0,0,0,0,1.6,1.6,0.3,2,6,7,34,0,0,0,0,0,0.27,0.05,0.33,0.27,0.33,2,2,1,1,0,1,4,25,3,0,0,0,1,3,7,0
149,Stole Dimitrievski,La Liga,mk MKD,GK,Rayo Vallecano,27,1993,31,30,2772,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,3
150,Matías Dituro,La Liga,ar ARG,GK,Celta Vigo,34,1987,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,5
151,Djené,La Liga,tg TOG,DF,Getafe,29,1991,35,35,3115,34.6,0,1,1,0,0,0,11,1,0.1,0.1,0.4,0.6,24,89,9,0,0.03,0.03,0,0.03,0,0.01,0.02,0,0.02,44,26,24,16,4,23,34,67.6,11,24,5,19,59,103,109,2
152,Naïs Djouahra,La Liga,fr FRA,FWMF,Real Sociedad,21,1999,7,1,219,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,14,5,18,0,0,0,0,0,0.11,0.21,0.32,0.11,0.32,7,3,2,2,3,4,8,50,4,3,0,3,2,9,2,0
153,Marko Dmitrović,La Liga,rs SRB,GK,Sevilla,29,1992,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
154,Jaume Doménech,La Liga,es ESP,GK,Valencia,30,1990,4,3,343,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
155,Carlos Dominguez,La Liga,es ESP,DF,Celta Vigo,20,2001,8,3,344,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,3,9,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,4,1,4,0,0,4,6,66.7,2,2,1,1,4,8,21,0
156,Mario Dominguez,La Liga,es ESP,FW,Valencia,17,2004,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
157,John Donald,La Liga,es ESP,DF,Elche,20,2000,2,2,180,2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,2,9,1,0,0,0,0,0,0.26,0.03,0.29,0.26,0.29,7,4,4,2,1,5,8,62.5,3,5,3,2,3,10,3,0
158,Domingos Duarte,La Liga,pt POR,DF,Granada,26,1995,21,19,1687,18.7,1,0,1,1,0,0,7,1,0.9,0.9,0.5,1.4,4,44,3,0.05,0,0.05,0.05,0.05,0.05,0.03,0.08,0.05,0.08,18,14,9,9,0,6,11,54.5,5,27,20,7,22,40,82,0
159,Óscar Duarte,La Liga,cr CRC,DF,Levante,32,1989,23,20,1773,19.7,2,0,2,2,0,0,5,0,1.2,1.2,0.4,1.6,1,44,1,0.1,0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,18,8,12,6,0,8,23,34.8,15,18,9,9,24,42,102,0
160,Rubén Duarte,La Liga,es ESP,DF,Alavés,25,1995,34,31,2621,29.1,0,4,4,0,0,0,12,1,0.4,0.4,2.5,2.8,35,85,46,0,0.14,0.14,0,0.14,0.01,0.09,0.1,0.01,0.1,76,47,43,27,6,43,85,50.6,42,40,6,34,57,133,82,0
161,Unai Dufur,La Liga,es ESP,DF,Osasuna,22,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,0,0,0,0,0,0,0,,0,1,0,1,4,4,4,0
162,Hugo Duro,La Liga,es ESP,DFMF,Getafe,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,1,0,0,0,0,0,0.61,0,0.61,0.61,0.61,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
163,Hugo Duro,La Liga,es ESP,FWMF,Valencia,21,1999,30,22,1834,20.4,7,1,8,7,0,0,3,1,3.5,3.5,0.7,4.2,12,21,87,0.34,0.05,0.39,0.34,0.39,0.17,0.03,0.2,0.17,0.2,25,19,11,13,1,15,38,39.5,23,24,2,22,4,29,20,1
164,Aritz Elustondo,La Liga,es ESP,DF,Real Sociedad,27,1994,30,22,2105,23.4,4,1,5,4,0,0,3,1,1.6,1.6,0.1,1.7,20,85,12,0.17,0.04,0.21,0.17,0.21,0.07,0,0.07,0.07,0.07,21,14,16,5,0,10,20,50,10,19,13,6,29,50,86,0
165,Adri Embarba,La Liga,es ESP,FWMF,Espanyol,29,1992,32,24,1986,22.1,0,2,2,0,0,0,4,0,2.8,2.8,2.5,5.3,75,54,134,0,0.09,0.09,0,0.09,0.13,0.12,0.24,0.13,0.24,44,29,22,15,7,26,69,37.7,43,35,3,32,19,63,30,0
166,Emerson,La Liga,br BRA,DF,Barcelona,22,1999,3,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,1,2,50,1,1,0,1,2,5,1,0
167,Youssef En-Nesyri,La Liga,ma MAR,FW,Sevilla,24,1997,23,15,1277,14.2,5,1,6,4,1,1,1,0,6.4,5.6,1.2,6.7,7,14,57,0.35,0.07,0.42,0.28,0.35,0.45,0.08,0.53,0.39,0.47,10,5,5,2,3,4,11,36.4,7,9,1,8,4,14,18,0
168,Gonzalo Escalante,La Liga,ar ARG,MF,Alavés,28,1993,17,15,1300,14.4,5,0,5,5,0,0,8,1,3.2,3.2,0.2,3.4,7,41,15,0.35,0,0.35,0.35,0.35,0.22,0.01,0.23,0.22,0.23,30,14,9,20,1,13,34,38.2,21,27,2,25,21,51,28,0
169,Aarón Escandell,La Liga,es ESP,GK,Granada,25,1995,4,3,284,3.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0
170,Sergio Escudero,La Liga,es ESP,DFMF,Granada,31,1989,27,15,1434,15.9,2,1,3,2,0,0,6,0,1.1,1.1,1.6,2.7,17,51,37,0.13,0.06,0.19,0.13,0.19,0.07,0.1,0.17,0.07,0.17,46,24,25,17,4,26,54,48.1,28,18,3,15,26,72,35,0
171,Alfonso Espino,La Liga,uy URU,DF,Cádiz,29,1992,37,37,3329,37,2,2,4,2,0,0,6,0,1.7,1.5,2.5,4,62,124,123,0.05,0.05,0.11,0.05,0.11,0.05,0.07,0.11,0.04,0.11,107,63,58,39,10,44,112,39.3,68,45,10,35,54,161,87,1
172,Estanis,La Liga,es ESP,FW,Barcelona,17,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,100,0,0,0,0,0,1,0,0
173,Pervis Estupiñán,La Liga,ec ECU,DF,Villarreal,23,1998,28,17,1575,17.5,0,1,1,0,0,0,3,0,0.8,0.8,2.5,3.3,50,70,148,0,0.06,0.06,0,0.06,0.04,0.14,0.19,0.04,0.19,36,22,20,11,5,17,24,70.8,7,13,5,8,25,61,29,2
174,Abdessamad Ezzalzouli,La Liga,ma MAR,FW,Barcelona,19,2001,10,6,580,6.4,1,0,1,1,0,0,4,0,1.3,1.3,0.9,2.2,47,8,76,0.16,0,0.16,0.16,0.16,0.2,0.14,0.33,0.2,0.33,17,9,9,5,3,5,8,62.5,3,3,0,3,9,26,0,0
175,Radamel Falcao,La Liga,co COL,FW,Rayo Vallecano,35,1986,22,8,838,9.3,6,0,6,6,0,0,1,0,4.9,4.9,0.3,5.2,8,15,38,0.64,0,0.64,0.64,0.64,0.53,0.03,0.56,0.53,0.56,2,1,0,1,1,1,4,25,3,4,1,3,2,4,11,0
176,Fali,La Liga,es ESP,DFMF,Cádiz,27,1993,28,23,1803,20,0,2,2,0,0,0,6,0,0.7,0.7,1.4,2,9,49,6,0,0.1,0.1,0,0.1,0.03,0.07,0.1,0.03,0.1,32,19,24,8,0,17,32,53.1,15,26,16,10,24,56,82,0
177,Omar Faraj,La Liga,se SWE,FW,Levante,19,2002,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,100,0,0,0,0,0,1,0,0
178,Ansu Fati,La Liga,es ESP,FW,Barcelona,18,2002,10,3,336,3.7,4,0,4,4,0,0,0,0,1.3,1.3,0.4,1.8,20,9,49,1.07,0,1.07,1.07,1.07,0.36,0.12,0.47,0.36,0.47,3,2,0,2,1,1,1,100,0,4,0,4,1,4,0,0
179,Aleix Febas,La Liga,es ESP,MF,Mallorca,25,1996,4,1,117,1.3,0,0,0,0,0,0,1,0,0,0,0.2,0.2,1,9,1,0,0,0,0,0,0,0.12,0.12,0,0.12,4,1,0,4,0,2,4,50,2,0,0,0,0,4,0,0
180,Nabil Fekir,La Liga,fr FRA,MF,Betis,28,1993,34,33,2794,31,6,8,14,6,0,0,7,1,4.7,4.7,7,11.6,117,171,231,0.19,0.26,0.45,0.19,0.45,0.15,0.22,0.37,0.15,0.37,43,29,5,25,13,7,36,19.4,29,14,0,14,7,50,7,0
181,Felipe,La Liga,br BRA,DF,Atlético Madrid,32,1989,26,15,1504,16.7,2,1,3,2,0,0,5,1,0.7,0.7,0.4,1.1,5,32,2,0.12,0.06,0.18,0.12,0.18,0.04,0.02,0.07,0.04,0.07,20,15,11,8,1,8,18,44.4,10,17,11,6,28,48,77,0
182,João Félix,La Liga,pt POR,FWMF,Atlético Madrid,21,1999,24,13,1263,14,8,4,12,8,0,0,3,1,5.7,5.7,4.7,10.4,42,49,82,0.57,0.29,0.86,0.57,0.86,0.41,0.33,0.74,0.41,0.74,5,2,1,4,0,1,5,20,4,4,1,3,7,12,8,0
183,Aitor Fernández,La Liga,es ESP,GK,Levante,30,1991,13,13,1166,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,2,100,0,0,0,0,0,2,7,0
184,Álex Fernández,La Liga,es ESP,MF,Cádiz,28,1992,32,22,2051,22.8,3,2,5,2,1,2,2,0,3,1.5,1.3,2.7,48,122,44,0.13,0.09,0.22,0.09,0.18,0.13,0.06,0.19,0.06,0.12,47,31,22,17,8,21,61,34.4,40,30,7,23,30,77,31,0
185,Fernando,La Liga,br BRA,MFDF,Sevilla,34,1987,24,21,1850,20.6,1,1,2,1,0,0,6,0,1,1,0.4,1.4,15,86,11,0.05,0.05,0.1,0.05,0.1,0.05,0.02,0.07,0.05,0.07,24,17,14,9,1,12,33,36.4,21,21,13,8,29,53,32,2
186,Fidel,La Liga,es ESP,MF,Elche,31,1989,33,29,2261,25.1,5,6,11,4,1,1,9,0,2.8,2,4.4,6.4,64,135,136,0.2,0.24,0.44,0.16,0.4,0.11,0.17,0.28,0.08,0.25,44,23,18,17,9,14,57,24.6,43,9,1,8,7,51,20,0
